draft_num	pick_num	human_pick	RandomBot	RaredraftBot	ClassicBot	BayesBot	NNetBot
156	26	Knight_of_the_Tusk	1	1	1	1	0
156	27	Naturalize	1	1	1	1	1
156	28	Wall_of_Vines	1	1	1	1	1
156	29	Infernal_Scarring	1	1	1	1	1
156	30	Mountain	1	1	1	1	1
156	31	Declare_Dominance	1	1	1	1	1
156	32	Isareth_the_Awakener	1	1	1	1	1
156	33	Skyscanner	1	0	1	1	1
156	34	Skyscanner	1	0	1	1	1
156	35	Macabre_Waltz	1	0	0	0	0
156	36	Poison-Tip_Archer	1	1	0	1	1
156	37	Daybreak_Chaplain	1	0	1	1	0
156	38	Manalith	1	1	1	1	0
156	39	Plummet	1	1	1	1	1
156	40	Wall_of_Vines	1	1	1	1	1
156	41	Trusty_Packbeast	1	0	1	1	0
156	42	Psychic_Symbiont	1	1	0	1	1
156	43	Goblin_Motivator	1	1	1	1	1
156	44	Wall_of_Vines	1	1	1	1	1
156	45	Wall_of_Mist	1	1	1	1	1
157	1	Arcades_the_Strategist	1	1	1	1	1
157	2	Pegasus_Courser	1	0	1	1	1
157	3	Salvager_of_Secrets	1	0	1	1	1
157	4	Isolate	1	1	0	1	0
157	5	Daybreak_Chaplain	1	1	0	0	0
157	6	Cancel	1	0	1	1	1
157	7	Wall_of_Mist	1	1	1	1	1
157	8	Daggerback_Basilisk	1	0	0	1	1
157	9	Wall_of_Vines	1	0	0	1	0
157	10	Root_Snare	1	1	0	1	0
157	11	Tolarian_Scholar	1	1	1	1	1
157	12	Plummet	1	1	1	1	1
157	13	Sovereign's_Bite	1	1	1	1	1
157	14	Infectious_Horror	1	1	1	1	1
157	15	Forest	1	1	1	1	1
157	16	Lena_Selfless_Champion	1	1	1	1	1
157	17	Star-Crowned_Stag	1	0	1	0	1
157	18	Omenspeaker	1	0	1	1	1
157	19	Wall_of_Mist	1	0	0	0	0
157	20	Mistcaller	1	1	0	1	1
157	21	Omenspeaker	1	0	1	1	1
157	22	Cancel	1	0	1	1	1
157	23	Novice_Knight	1	1	1	0	1
157	24	Elvish_Rejuvenator	1	0	1	1	1
157	25	Daggerback_Basilisk	1	0	1	1	1
157	26	Reliquary_Tower	1	1	0	1	1
157	27	Mountain	1	0	0	1	0
157	28	Highland_Game	1	1	1	1	1
157	29	Bogstomper	1	1	1	1	1
157	30	Island	1	1	1	1	1
157	31	Goreclaw_Terror_of_Qal_Sisma	1	1	1	1	0
157	32	Wall_of_Mist	1	0	0	0	1
157	33	Omenspeaker	1	0	0	1	1
157	34	Oreskos_Swiftclaw	1	0	0	0	0
157	35	Wall_of_Mist	1	0	1	1	1
157	36	Sovereign's_Bite	1	0	0	0	0
157	37	Wall_of_Vines	1	0	0	1	1
157	38	Millstone	1	1	0	1	1
157	39	Anticipate	1	1	1	1	1
157	40	Oakenform	1	0	1	0	1
157	41	Field_Creeper	1	0	1	1	1
157	42	Bone_to_Ash	1	1	1	1	1
157	43	Field_Creeper	1	1	1	1	1
157	44	Knight's_Pledge	1	1	1	1	1
157	45	Forest	1	1	1	1	1
158	1	Death_Baron	1	1	1	1	1
158	2	Lightning_Strike	1	1	1	1	1
158	3	Doomed_Dissenter	1	0	1	1	1
158	4	Diamond_Mare	1	1	1	1	1
158	5	Goblin_Instigator	1	0	1	0	1
158	6	Sure_Strike	1	0	1	0	0
158	7	Millstone	1	1	0	1	1
158	8	Act_of_Treason	1	1	1	1	1
158	9	Walking_Corpse	1	0	1	1	1
158	10	Act_of_Treason	1	0	1	1	1
158	11	Duress	1	0	1	1	1
158	12	Ghostform	1	1	1	0	1
158	13	Disperse	1	1	1	1	1
158	14	Mistcaller	1	1	1	1	1
158	15	Plains	1	1	1	1	1
158	16	Blood_Divination	1	1	1	0	1
158	17	Phylactery_Lich	1	1	1	0	1
158	18	Diamond_Mare	1	1	1	1	0
158	19	Volcanic_Dragon	1	1	1	1	1
158	20	Walking_Corpse	1	0	0	1	1
158	21	Manalith	1	0	0	1	0
158	22	Psychic_Corrosion	1	1	1	1	0
158	23	Skeleton_Archer	1	0	1	1	1
158	24	Infectious_Horror	1	0	1	1	1
158	25	Doomed_Dissenter	1	1	1	1	1
158	26	Scholar_of_Stars	1	1	1	1	1
158	27	Mind_Rot	1	0	1	1	1
158	28	Magistrate's_Scepter	1	1	1	1	1
158	29	Wall_of_Vines	1	1	1	1	1
158	30	Woodland_Stream	1	1	1	1	1
158	31	Lightning_Strike	1	1	1	1	1
158	32	Graveyard_Marshal	1	1	1	1	1
158	33	Duress	1	0	0	0	0
158	34	Two-Headed_Zombie	1	0	0	0	1
158	35	Skyscanner	1	0	1	1	1
158	36	Psychic_Symbiont	1	1	1	1	1
158	37	Skilled_Animator	1	1	1	0	0
158	38	Omenspeaker	1	0	1	1	1
158	39	Wall_of_Mist	1	0	1	1	0
158	40	Cancel	1	0	1	1	1
158	41	Bone_to_Ash	1	1	1	1	1
158	42	Omenspeaker	1	1	1	1	1
158	43	Scholar_of_Stars	1	1	1	1	1
158	44	Root_Snare	1	1	1	1	1
158	45	Highland_Lake	1	1	1	1	1
159	1	Ravenous_Harpy	1	1	1	1	1
159	2	Electrify	1	0	1	1	1
159	3	Strangling_Spores	1	0	1	1	1
159	4	Boggart_Brute	1	1	1	0	1
159	5	Child_of_Night	1	0	1	1	1
159	6	Poison-Tip_Archer	1	1	1	1	1
159	7	Vampire_Neonate	1	0	1	1	1
159	8	Mind_Rot	1	0	1	1	1
159	9	Thornhide_Wolves	1	0	1	0	0
159	10	Macabre_Waltz	1	0	1	1	1
159	11	Naturalize	1	1	1	1	1
159	12	Hired_Blade	1	1	1	1	1
159	13	Stone_Quarry	1	1	1	1	1
159	14	Woodland_Stream	1	1	1	1	1
159	15	Forest	1	1	1	1	1
159	16	Colossal_Dreadmaw	1	0	0	0	0
159	17	Arcane_Encyclopedia	1	1	0	0	1
159	18	Psychic_Symbiont	1	1	1	1	1
159	19	Strangling_Spores	1	0	1	1	1
159	20	Bristling_Boar	1	0	1	0	0
159	21	Doomed_Dissenter	1	0	1	1	1
159	22	Doomed_Dissenter	1	0	1	1	1
159	23	Hired_Blade	1	0	1	1	1
159	24	Greenwood_Sentinel	1	0	1	1	0
159	25	Talons_of_Wildwood	1	0	1	0	0
159	26	Greenwood_Sentinel	1	0	1	1	0
159	27	Tolarian_Scholar	1	1	1	1	1
159	28	Havoc_Devils	1	1	1	1	1
159	29	Knight's_Pledge	1	1	1	1	1
159	30	Forest	1	1	1	1	1
159	31	Fell_Specter	1	1	0	1	1
159	32	Blood_Divination	1	1	1	1	1
159	33	Vampire_Sovereign	1	1	1	1	1
159	34	Skyrider_Patrol	1	1	0	1	0
159	35	Liliana's_Contract	1	1	1	1	1
159	36	Two-Headed_Zombie	1	0	1	1	1
159	37	Foul_Orchard	1	0	1	1	0
159	38	Rhox_Oracle	1	0	1	1	0
159	39	Rhox_Oracle	1	0	1	1	0
159	40	Abnormal_Endurance	1	1	1	1	1
159	41	Manalith	1	0	1	1	0
159	42	Oakenform	1	1	1	0	1
159	43	Plummet	1	1	1	1	1
159	44	Duress	1	1	1	1	1
159	45	Talons_of_Wildwood	1	1	1	1	1
160	1	Mentor_of_the_Meek	1	1	1	1	1
160	2	Take_Vengeance	1	0	1	1	1
160	3	Regal_Bloodlord	1	1	0	1	1
160	4	Pegasus_Courser	1	1	1	1	1
160	5	Hired_Blade	1	0	0	0	0
160	6	Daybreak_Chaplain	1	0	1	1	1
160	7	Vampire_Neonate	1	1	1	1	1
160	8	Walking_Corpse	1	0	0	0	0
160	9	Epicure_of_Blood	1	0	0	0	0
160	10	Ajani's_Welcome	1	1	1	1	1
160	11	Trusty_Packbeast	1	1	1	1	1
160	12	Trusty_Packbeast	1	1	1	1	1
160	13	Uncomfortable_Chill	1	1	1	1	1
160	14	Revitalize	1	1	1	1	1
160	15	Mountain	1	1	1	1	1
160	16	Fountain_of_Renewal	1	1	0	0	0
160	17	Skyscanner	1	0	1	1	1
160	18	Dwarven_Priest	1	0	1	0	1
160	19	Child_of_Night	1	0	0	0	0
160	20	Daybreak_Chaplain	1	1	1	1	1
160	21	Vampire_Neonate	1	0	1	1	0
160	22	Child_of_Night	1	0	1	1	0
160	23	Make_a_Stand	1	1	1	1	1
160	24	Invoke_the_Divine	1	1	1	1	1
160	25	Field_Creeper	1	0	1	0	1
160	26	Infectious_Horror	1	1	1	1	0
160	27	Rustwing_Falcon	1	1	1	1	1
160	28	Root_Snare	1	1	1	1	1
160	29	Stitcher's_Supplier	1	1	1	1	1
160	30	Forest	1	1	1	1	1
160	31	Make_a_Stand	1	1	0	1	1
160	32	Rise_from_the_Grave	1	1	1	1	0
160	33	Regal_Bloodlord	1	1	1	1	0
160	34	Take_Vengeance	1	0	0	1	1
160	35	Gallant_Cavalry	1	1	1	1	1
160	36	Regal_Bloodlord	1	1	1	1	1
160	37	Walking_Corpse	1	0	0	0	0
160	38	Epicure_of_Blood	1	0	1	0	0
160	39	Loxodon_Line_Breaker	1	1	1	0	1
160	40	Field_Creeper	1	0	1	0	1
160	41	Ajani's_Welcome	1	1	0	1	1
160	42	Centaur_Courser	1	1	1	1	1
160	43	Colossal_Dreadmaw	1	1	1	1	1
160	44	Duress	1	1	1	1	1
160	45	Alpine_Moon	1	1	1	1	1
161	1	Mystic_Archaeologist	1	1	1	1	1
161	2	Rabid_Bite	1	0	1	0	1
161	3	Draconic_Disciple	1	1	0	0	0
161	4	Bristling_Boar	1	0	1	0	0
161	5	Sparktongue_Dragon	1	1	1	1	1
161	6	Dragon_Egg	1	1	0	0	0
161	7	Draconic_Disciple	1	1	1	0	1
161	8	Daggerback_Basilisk	1	0	1	0	0
161	9	Vampire_Neonate	1	1	1	0	1
161	10	Foul_Orchard	1	1	1	0	0
161	11	Poison-Tip_Archer	1	1	1	1	1
161	12	Root_Snare	1	1	1	1	0
161	13	Tectonic_Rift	1	1	1	1	1
161	14	Foul_Orchard	1	1	1	1	1
161	15	Plains	1	1	1	1	1
161	16	Lightning_Strike	1	1	1	1	1
161	17	Sparktongue_Dragon	1	0	1	0	1
161	18	Gift_of_Paradise	1	1	0	0	0
161	19	Ghastbark_Twins	1	1	1	0	0
161	20	Rabid_Bite	1	1	1	0	0
161	21	Druid_of_the_Cowl	1	1	1	1	0
161	22	Centaur_Courser	1	0	1	0	0
161	23	Havoc_Devils	1	0	1	0	1
161	24	Bristling_Boar	1	1	1	0	0
161	25	Viashino_Pyromancer	1	0	1	1	1
161	26	Goblin_Motivator	1	1	1	1	1
161	27	Talons_of_Wildwood	1	1	1	0	0
161	28	Hostile_Minotaur	1	1	1	1	1
161	29	Plummet	1	1	1	1	1
161	30	Scapeshift	1	1	1	1	1
161	31	Demon_of_Catastrophes	1	1	1	1	1
161	32	Elvish_Rejuvenator	1	0	1	0	0
161	33	Thornhide_Wolves	1	0	1	0	0
161	34	Poison-Tip_Archer	1	1	1	1	0
161	35	Elvish_Rejuvenator	1	1	1	1	0
161	36	Boggart_Brute	1	0	1	0	1
161	37	Elvish_Rejuvenator	1	1	1	0	0
161	38	Fire_Elemental	1	0	1	0	1
161	39	Act_of_Treason	1	0	1	1	1
161	40	Viashino_Pyromancer	1	1	1	1	1
161	41	Brawl-Bash_Ogre	1	1	0	1	1
161	42	Viashino_Pyromancer	1	1	1	1	1
161	43	Goblin_Motivator	1	1	1	1	1
161	44	Reliquary_Tower	1	1	1	1	1
161	45	Bogstomper	1	1	1	1	1
162	1	Cleansing_Nova	1	1	1	1	1
162	2	Lich's_Caress	1	0	1	1	1
162	3	Leonin_Vanguard	1	1	1	1	1
162	4	Epicure_of_Blood	1	0	0	0	1
162	5	Doomed_Dissenter	1	0	0	1	1
162	6	Invoke_the_Divine	1	0	0	1	1
162	7	Doomed_Dissenter	1	0	0	1	1
162	8	Trusty_Packbeast	1	0	0	1	1
162	9	Island	1	0	0	0	0
162	10	Invoke_the_Divine	1	0	1	1	1
162	11	Rustwing_Falcon	1	0	1	1	1
162	12	Infectious_Horror	1	0	1	1	1
162	13	Knight's_Pledge	1	1	1	1	1
162	14	Apex_of_Power	1	1	1	1	1
162	15	Island	1	1	1	1	1
162	16	Lena_Selfless_Champion	1	1	1	1	1
162	17	Star-Crowned_Stag	1	0	1	1	1
162	18	Luminous_Bonds	1	0	1	1	1
162	19	Marauder's_Axe	1	0	1	0	1
162	20	Diregraf_Ghoul	1	1	0	1	1
162	21	Child_of_Night	1	0	0	1	1
162	22	Rupture_Spire	1	1	1	0	0
162	23	Thud	1	1	0	0	0
162	24	Oreskos_Swiftclaw	1	0	1	1	1
162	25	Infectious_Horror	1	1	0	1	1
162	26	Mighty_Leap	1	1	1	1	1
162	27	Manalith	1	1	1	1	1
162	28	Naturalize	1	1	1	1	1
162	29	Stone_Quarry	1	1	1	1	1
162	30	Inspired_Charge	1	1	1	1	1
162	31	Take_Vengeance	1	0	1	1	1
162	32	Epicure_of_Blood	1	0	0	0	1
162	33	Herald_of_Faith	1	1	1	1	1
162	34	Skeleton_Archer	1	0	0	1	1
162	35	Novice_Knight	1	1	0	1	1
162	36	Loxodon_Line_Breaker	1	0	0	0	1
162	37	Invoke_the_Divine	1	0	1	1	1
162	38	Trusty_Packbeast	1	0	0	1	1
162	39	Millstone	1	1	1	1	1
162	40	Novice_Knight	1	1	1	1	1
162	41	Walking_Corpse	1	1	0	1	1
162	42	Aegis_of_the_Heavens	1	1	1	1	1
162	43	Daggerback_Basilisk	1	1	1	1	1
162	44	Plummet	1	1	1	1	1
162	45	Plummet	1	1	1	1	1
163	1	Goreclaw_Terror_of_Qal_Sisma	1	1	1	1	1
163	2	Ghastbark_Twins	1	1	0	1	1
163	3	Dryad_Greenseeker	1	1	1	1	1
163	4	Draconic_Disciple	1	1	1	1	1
163	5	Sparktongue_Dragon	1	0	1	1	1
163	6	Volcanic_Dragon	1	1	1	1	1
163	7	Fire_Elemental	1	0	1	0	1
163	8	Colossal_Dreadmaw	1	1	1	1	1
163	9	Naturalize	1	1	1	1	1
163	10	Daggerback_Basilisk	1	1	1	1	1
163	11	Crash_Through	1	1	1	1	1
163	12	Naturalize	1	1	1	1	1
163	13	Wall_of_Mist	1	1	1	1	1
163	14	Aegis_of_the_Heavens	1	1	1	1	1
163	15	Forsaken_Sanctuary	1	1	1	1	1
163	16	Colossal_Dreadmaw	1	0	1	1	1
163	17	Centaur_Courser	1	0	1	0	1
163	18	Titanic_Growth	1	0	1	0	1
163	19	Druid_of_the_Cowl	1	0	1	1	1
163	20	Ghirapur_Guide	1	1	1	0	1
163	21	Tormenting_Voice	1	0	1	0	1
163	22	Centaur_Courser	1	0	1	0	1
163	23	Rabid_Bite	1	0	1	1	1
163	24	Bristling_Boar	1	1	1	1	1
163	25	Daggerback_Basilisk	1	1	1	1	1
163	26	Oakenform	1	1	1	1	1
163	27	Heroic_Reinforcements	1	1	0	1	1
163	28	Oakenform	1	1	1	1	1
163	29	Root_Snare	1	1	1	1	1
163	30	Revitalize	1	1	1	1	1
163	31	Lightning_Strike	1	0	1	1	1
163	32	Gigantosaurus	1	1	0	1	1
163	33	Volcanic_Dragon	1	1	1	1	1
163	34	Electrify	1	0	1	1	1
163	35	Lathliss_Dragon_Queen	1	1	1	1	1
163	36	Goblin_Instigator	1	0	1	0	1
163	37	Daggerback_Basilisk	1	1	1	1	1
163	38	Giant_Spider	1	1	1	1	1
163	39	Onakke_Ogre	1	1	0	0	1
163	40	Sovereign's_Bite	1	0	0	1	1
163	41	Brawl-Bash_Ogre	1	1	0	1	1
163	42	Skyrider_Patrol	1	1	1	1	1
163	43	Onakke_Ogre	1	1	1	1	1
163	44	Onakke_Ogre	1	1	1	1	1
163	45	Forest	1	1	1	1	1
164	1	Lich's_Caress	1	0	1	1	1
164	2	Herald_of_Faith	1	1	1	0	1
164	3	Pegasus_Courser	1	0	1	0	1
164	4	Epicure_of_Blood	1	0	0	0	0
164	5	Star-Crowned_Stag	1	0	1	0	1
164	6	Skymarch_Bloodletter	1	0	1	1	1
164	7	Invoke_the_Divine	1	0	1	0	1
164	8	Invoke_the_Divine	1	0	1	0	1
164	9	Gallant_Cavalry	1	0	1	1	1
164	10	Infectious_Horror	1	1	0	1	1
164	11	Invoke_the_Divine	1	1	1	0	1
164	12	Knight's_Pledge	1	0	1	1	1
164	13	Naturalize	1	1	1	1	1
164	14	Ghostform	1	1	1	1	1
164	15	Meandering_River	1	1	1	1	1
164	16	Meteor_Golem	1	1	0	1	1
164	17	Luminous_Bonds	1	0	1	1	1
164	18	Skeleton_Archer	1	0	0	0	0
164	19	Strangling_Spores	1	0	0	1	1
164	20	Gravedigger	1	1	0	1	1
164	21	Rise_from_the_Grave	1	1	0	1	1
164	22	Skeleton_Archer	1	0	0	1	1
164	23	Trusty_Packbeast	1	0	0	0	1
164	24	Abnormal_Endurance	1	0	0	0	1
164	25	Macabre_Waltz	1	1	0	0	1
164	26	Invoke_the_Divine	1	0	0	0	1
164	27	Gearsmith_Prodigy	1	1	1	0	1
164	28	Infernal_Scarring	1	1	1	1	1
164	29	Wall_of_Mist	1	1	1	1	1
164	30	Island	1	1	1	1	1
164	31	Luminous_Bonds	1	0	1	0	1
164	32	Isareth_the_Awakener	1	1	1	1	1
164	33	Plague_Mare	1	1	1	1	1
164	34	Daybreak_Chaplain	1	0	0	0	1
164	35	Explosive_Apparatus	1	0	0	0	1
164	36	Loxodon_Line_Breaker	1	1	0	0	1
164	37	Rupture_Spire	1	1	1	1	0
164	38	Blood_Divination	1	1	1	0	1
164	39	Mighty_Leap	1	0	0	0	1
164	40	Revitalize	1	1	1	0	1
164	41	Make_a_Stand	1	1	1	1	1
164	42	Gearsmith_Prodigy	1	1	1	0	1
164	43	Essence_Scatter	1	1	1	1	1
164	44	Frilled_Sea_Serpent	1	1	1	1	1
164	45	Cancel	1	1	1	1	1
165	1	Liliana_Untouched_by_Death	1	1	0	1	1
165	2	Vampire_Neonate	1	0	1	1	0
165	3	Hired_Blade	1	0	1	1	0
165	4	Gallant_Cavalry	1	0	1	1	0
165	5	Gravedigger	1	1	1	1	1
165	6	Walking_Corpse	1	1	1	1	0
165	7	Thorn_Lieutenant	1	1	1	1	1
165	8	Declare_Dominance	1	1	1	1	1
165	9	Doomed_Dissenter	1	0	0	1	0
165	10	Sovereign's_Bite	1	0	1	1	1
165	11	Desecrated_Tomb	1	1	1	1	1
165	12	Greenwood_Sentinel	1	1	1	1	1
165	13	Greenwood_Sentinel	1	1	1	1	1
165	14	Talons_of_Wildwood	1	1	1	1	1
165	15	Poison-Tip_Archer	1	1	1	1	1
165	16	Demon_of_Catastrophes	1	1	1	1	1
165	17	Diamond_Mare	1	1	0	0	0
165	18	Detection_Tower	1	1	0	0	0
165	19	Child_of_Night	1	0	0	1	1
165	20	Macabre_Waltz	1	0	1	0	1
165	21	Infectious_Horror	1	0	0	1	0
165	22	Bogstomper	1	0	1	1	1
165	23	Bogstomper	1	0	0	0	0
165	24	Walking_Corpse	1	0	1	1	1
165	25	Abnormal_Endurance	1	0	1	0	0
165	26	Revitalize	1	0	1	1	0
165	27	Wall_of_Vines	1	1	1	1	1
165	28	Aegis_of_the_Heavens	1	1	1	1	1
165	29	Colossal_Dreadmaw	1	1	1	1	1
165	30	Naturalize	1	1	1	1	1
165	31	Vampire_Sovereign	1	0	1	1	1
165	32	Child_of_Night	1	0	1	0	1
165	33	Two-Headed_Zombie	1	0	0	0	0
165	34	Hired_Blade	1	0	1	0	1
165	35	Duress	1	0	0	0	0
165	36	Revitalize	1	0	0	0	0
165	37	Abnormal_Endurance	1	0	1	1	1
165	38	Sovereign's_Bite	1	0	0	0	0
165	39	Infectious_Horror	1	0	1	0	0
165	40	Sovereign's_Bite	1	1	1	0	1
165	41	Bogstomper	1	0	1	1	1
165	42	Infectious_Horror	1	1	1	1	1
165	43	Foul_Orchard	1	1	1	1	1
165	44	Highland_Game	1	1	1	1	1
165	45	Swamp	1	1	1	1	1
166	1	Hungering_Hydra	1	1	1	1	1
166	2	Horizon_Scholar	1	1	1	1	1
166	3	Ghirapur_Guide	1	1	1	0	1
166	4	Bristling_Boar	1	0	1	1	1
166	5	Aven_Wind_Mage	1	1	1	1	1
166	6	Essence_Scatter	1	0	1	1	1
166	7	Rhox_Oracle	1	0	1	1	1
166	8	Snapping_Drake	1	1	1	1	1
166	9	Daggerback_Basilisk	1	0	1	1	1
166	10	Scholar_of_Stars	1	1	1	1	1
166	11	Anticipate	1	1	1	1	1
166	12	Tolarian_Scholar	1	1	1	1	1
166	13	Plummet	1	1	1	1	1
166	14	Infernal_Scarring	1	1	1	1	1
166	15	Mountain	1	1	1	1	1
166	16	Dwindle	1	0	0	0	1
166	17	Skyrider_Patrol	1	1	1	1	1
166	18	Sift	1	1	1	1	1
166	19	Snapping_Drake	1	0	1	1	1
166	20	Disperse	1	0	1	1	1
166	21	Disperse	1	1	1	1	1
166	22	Scholar_of_Stars	1	1	1	0	1
166	23	Psychic_Corrosion	1	1	1	1	1
166	24	Woodland_Stream	1	1	1	1	1
166	25	Thornhide_Wolves	1	0	1	0	1
166	26	Oakenform	1	1	1	1	1
166	27	Rhox_Oracle	1	1	1	1	1
166	28	Lava_Axe	1	1	1	1	1
166	29	Wall_of_Mist	1	1	1	1	1
166	30	Forest	1	1	1	1	1
166	31	Dwindle	1	0	0	0	1
166	32	Thornhide_Wolves	1	0	1	0	1
166	33	Pelakka_Wurm	1	1	1	1	1
166	34	Rabid_Bite	1	0	1	1	1
166	35	Salvager_of_Secrets	1	1	1	1	1
166	36	Aviation_Pioneer	1	1	1	1	1
166	37	Aven_Wind_Mage	1	1	1	1	1
166	38	Millstone	1	1	1	1	1
166	39	Thornhide_Wolves	1	0	1	1	1
166	40	Uncomfortable_Chill	1	0	1	0	1
166	41	Anticipate	1	1	1	1	1
166	42	Supreme_Phantom	1	1	1	1	1
166	43	Wall_of_Mist	1	1	1	1	1
166	44	Ghostform	1	1	1	1	1
166	45	Greenwood_Sentinel	1	1	1	1	1
167	1	Skyscanner	1	0	0	1	0
167	2	Exclusion_Mage	1	1	1	1	1
167	3	Departed_Deckhand	1	1	1	0	1
167	4	Druid_of_the_Cowl	1	1	1	1	1
167	5	Surge_Mare	1	1	1	0	1
167	6	Totally_Lost	1	0	1	0	1
167	7	Disperse	1	0	1	1	1
167	8	Recollect	1	1	1	1	1
167	9	Bristling_Boar	1	1	1	1	1
167	10	Supreme_Phantom	1	1	1	1	1
167	11	Rhox_Oracle	1	1	1	1	1
167	12	Anticipate	1	1	1	1	1
167	13	Wall_of_Vines	1	1	1	1	1
167	14	Cancel	1	1	1	1	1
167	15	Mountain	1	1	1	1	1
167	16	Aviation_Pioneer	1	0	1	0	1
167	17	Dragon's_Hoard	1	1	1	1	1
167	18	Departed_Deckhand	1	1	1	1	1
167	19	Omenspeaker	1	0	1	1	1
167	20	Bone_to_Ash	1	1	1	0	1
167	21	Aven_Wind_Mage	1	0	1	1	1
167	22	Omenspeaker	1	0	1	0	1
167	23	Reclamation_Sage	1	1	1	1	1
167	24	Gearsmith_Prodigy	1	0	1	0	1
167	25	Knight_of_the_Tusk	1	0	0	0	0
167	26	Uncomfortable_Chill	1	0	1	0	1
167	27	Infernal_Scarring	1	0	1	0	1
167	28	Gearsmith_Prodigy	1	1	1	1	1
167	29	Trusty_Packbeast	1	1	1	1	1
167	30	Frilled_Sea_Serpent	1	1	1	1	1
167	31	Meteor_Golem	1	1	1	1	1
167	32	Exclusion_Mage	1	1	1	1	1
167	33	Skyscanner	1	0	1	1	1
167	34	Elvish_Rejuvenator	1	0	0	1	1
167	35	Arcades_the_Strategist	1	1	1	1	1
167	36	Oakenform	1	0	1	1	1
167	37	Totally_Lost	1	0	1	0	1
167	38	Elvish_Clancaller	1	1	0	1	0
167	39	Oakenform	1	1	1	1	1
167	40	Bristling_Boar	1	1	1	1	1
167	41	Talons_of_Wildwood	1	1	1	1	1
167	42	Inspired_Charge	1	0	1	0	1
167	43	Recollect	1	1	1	1	1
167	44	Root_Snare	1	1	1	1	1
167	45	Mountain	1	1	1	1	1
168	1	Rogue's_Gloves	1	0	0	0	0
168	2	Surge_Mare	1	1	1	1	1
168	3	Explosive_Apparatus	1	0	0	1	1
168	4	Suspicious_Bookcase	1	1	0	1	1
168	5	Aviation_Pioneer	1	1	1	1	1
168	6	Gearsmith_Prodigy	1	1	1	1	0
168	7	Field_Creeper	1	0	0	0	0
168	8	Ghostform	1	1	1	1	1
168	9	Scholar_of_Stars	1	1	1	1	1
168	10	Gearsmith_Guardian	1	0	1	1	1
168	11	Supreme_Phantom	1	1	1	1	1
168	12	Leonin_Vanguard	1	1	1	1	1
168	13	Wall_of_Mist	1	1	1	1	1
168	14	Forsaken_Sanctuary	1	1	1	1	1
168	15	Forest	1	1	1	1	1
168	16	Skyscanner	1	0	0	1	1
168	17	Dwindle	1	0	1	1	1
168	18	Anticipate	1	1	1	1	1
168	19	Explosive_Apparatus	1	0	0	0	1
168	20	Totally_Lost	1	1	1	1	0
168	21	Amulet_of_Safekeeping	1	1	0	0	0
168	22	Gigantosaurus	1	1	0	1	1
168	23	Aven_Wind_Mage	1	0	1	1	1
168	24	Suncleanser	1	1	1	1	1
168	25	Wall_of_Mist	1	0	1	1	1
168	26	Doublecast	1	1	1	0	1
168	27	Highland_Lake	1	0	1	1	1
168	28	Cinder_Barrens	1	1	1	1	1
168	29	Goblin_Motivator	1	1	1	1	1
168	30	Swamp	1	1	1	1	1
168	31	Sigiled_Sword_of_Valeron	1	1	1	1	1
168	32	Scholar_of_Stars	1	0	0	0	0
168	33	Exclusion_Mage	1	1	1	1	1
168	34	Gearsmith_Prodigy	1	0	0	0	0
168	35	Surge_Mare	1	1	1	1	1
168	36	Dwindle	1	0	1	1	1
168	37	Aviation_Pioneer	1	0	1	1	1
168	38	Essence_Scatter	1	0	1	1	1
168	39	Omenspeaker	1	0	1	1	1
168	40	Divination	1	0	1	1	1
168	41	Scholar_of_Stars	1	1	1	1	1
168	42	Highland_Lake	1	0	1	1	0
168	43	Sleep	1	1	1	1	1
168	44	Hired_Blade	1	1	1	1	1
168	45	Swamp	1	1	1	1	1
169	1	Lathliss_Dragon_Queen	1	1	1	1	1
169	2	Loxodon_Line_Breaker	1	0	0	0	0
169	3	Elvish_Clancaller	1	1	0	0	0
169	4	Skyrider_Patrol	1	1	0	1	0
169	5	Elvish_Rejuvenator	1	0	0	1	0
169	6	Thornhide_Wolves	1	0	0	1	0
169	7	Knight_of_the_Tusk	1	0	1	0	0
169	8	Onakke_Ogre	1	0	1	1	1
169	9	Skeleton_Archer	1	0	1	0	1
169	10	Havoc_Devils	1	1	1	1	1
169	11	Elvish_Rejuvenator	1	1	1	1	1
169	12	Vampire_Neonate	1	0	1	0	1
169	13	Highland_Game	1	1	1	1	1
169	14	Trumpet_Blast	1	1	1	1	1
169	15	Walking_Corpse	1	1	1	1	1
169	16	Ajani's_Last_Stand	1	1	1	1	0
169	17	Remorseful_Cleric	1	1	0	0	0
169	18	Infernal_Reckoning	1	1	0	0	0
169	19	Druid_of_Horns	1	1	0	0	0
169	20	Angel_of_the_Dawn	1	0	1	0	0
169	21	Goblin_Instigator	1	1	1	1	1
169	22	Mistcaller	1	1	0	0	0
169	23	Onakke_Ogre	1	1	1	1	1
169	24	Scholar_of_Stars	1	0	0	0	0
169	25	Oreskos_Swiftclaw	1	0	0	0	0
169	26	Boggart_Brute	1	1	1	1	1
169	27	Goblin_Motivator	1	1	1	1	1
169	28	Hired_Blade	1	1	1	1	1
169	29	Goblin_Motivator	1	1	1	1	1
169	30	Forest	1	1	1	1	1
169	31	Sai_Master_Thopterist	1	1	0	0	0
169	32	Transmogrifying_Wand	1	1	1	1	1
169	33	Ghastbark_Twins	1	1	1	1	0
